time,open,high,low,close,volume,timestamp
2019-04-29 00:00:00,4.75500000,4.75500000,3.66100000,3.77700000,1579303.10100000,1556496000000
2019-04-30 00:00:00,3.77700000,4.07500000,3.75000000,3.91700000,638430.33900000,1556582400000
2019-05-01 00:00:00,3.91300000,4.65000000,3.87600000,4.39200000,1702261.31500000,1556668800000
2019-05-02 00:00:00,4.39100000,4.66100000,4.17400000,4.61000000,1133146.03300000,1556755200000
2019-05-03 00:00:00,4.60800000,5.38000000,4.55000000,5.33300000,2774683.23600000,1556841600000
2019-05-04 00:00:00,5.34100000,5.66000000,4.70600000,5.24300000,3500511.25100000,1556928000000
2019-05-05 00:00:00,5.23800000,5.23800000,4.77400000,4.83700000,1544214.97400000,1557014400000
2019-05-06 00:00:00,4.83800000,4.94000000,4.50200000,4.76300000,1395933.41200000,1557100800000
2019-05-07 00:00:00,4.76300000,5.07100000,4.59000000,4.59600000,1104548.01000000,1557187200000
2019-05-08 00:00:00,4.60100000,4.63500000,4.24200000,4.31300000,1025911.94700000,1557273600000
2019-05-09 00:00:00,4.34200000,4.49100000,3.41500000,3.88000000,1848165.51300000,1557360000000
2019-05-10 00:00:00,3.88400000,4.11400000,3.61100000,3.79700000,1403065.55600000,1557446400000
2019-05-11 00:00:00,3.80400000,4.17500000,3.70000000,3.90200000,1421951.65000000,1557532800000
2019-05-12 00:00:00,3.90400000,4.04000000,3.60400000,3.75000000,828353.86300000,1557619200000
2019-05-13 00:00:00,3.75000000,4.17300000,3.73400000,3.89700000,1023379.11700000,1557705600000
2019-05-14 00:00:00,3.89700000,4.08700000,3.77900000,4.00000000,1214232.75700000,1557792000000
2019-05-15 00:00:00,4.00000000,4.80000000,3.98600000,4.54700000,1592045.38800000,1557878400000
2019-05-16 00:00:00,4.54600000,4.78000000,4.00000000,4.27800000,1678626.34000000,1557964800000
2019-05-17 00:00:00,4.26800000,4.79200000,3.95000000,4.41300000,2800485.78500000,1558051200000
2019-05-18 00:00:00,4.41300000,5.00000000,4.33000000,4.68400000,1869590.99900000,1558137600000
2019-05-19 00:00:00,4.68400000,5.17100000,4.63600000,4.85200000,1758978.66500000,1558224000000
2019-05-20 00:00:00,4.85200000,4.86300000,4.43200000,4.67300000,1532786.28600000,1558310400000
2019-05-21 00:00:00,4.66800000,4.86400000,4.48000000,4.74300000,1172703.70400000,1558396800000
2019-05-22 00:00:00,4.74000000,4.82100000,4.30000000,4.30600000,997542.19100000,1558483200000
2019-05-23 00:00:00,4.30900000,4.36300000,4.11500000,4.33700000,976154.05100000,1558569600000
2019-05-24 00:00:00,4.33500000,4.77000000,4.25800000,4.45400000,2054989.88300000,1558656000000
2019-05-25 00:00:00,4.44700000,4.60000000,4.28700000,4.38500000,606239.44300000,1558742400000
2019-05-26 00:00:00,4.38500000,4.54300000,4.23800000,4.48100000,549918.06100000,1558828800000
2019-05-27 00:00:00,4.47800000,4.69900000,4.47000000,4.65500000,660167.30100000,1558915200000
2019-05-28 00:00:00,4.66500000,4.86300000,4.47400000,4.77800000,650998.40000000,1559001600000
2019-05-29 00:00:00,4.79400000,4.87300000,4.50000000,4.69600000,598479.75500000,1559088000000
2019-05-30 00:00:00,4.68200000,6.60300000,4.66800000,5.92600000,5953590.29300000,1559174400000
2019-05-31 00:00:00,5.92800000,5.93000000,5.21100000,5.78200000,3477721.86600000,1559260800000
2019-06-01 00:00:00,5.78200000,6.32500000,5.60000000,5.77100000,2589194.83600000,1559347200000
2019-06-02 00:00:00,5.77300000,6.42000000,5.57200000,6.38800000,1467150.22900000,1559433600000
2019-06-03 00:00:00,6.39300000,7.24900000,5.97500000,6.50600000,4684919.33100000,1559520000000
2019-06-04 00:00:00,6.50600000,6.85000000,5.74400000,5.93000000,3360461.82400000,1559606400000
2019-06-05 00:00:00,5.93100000,6.28000000,5.62000000,6.14000000,2180411.46700000,1559692800000
2019-06-06 00:00:00,6.14100000,6.14700000,5.62100000,5.98700000,1767183.83200000,1559779200000
2019-06-07 00:00:00,5.99500000,6.57600000,5.87700000,6.27900000,1848141.27600000,1559865600000
2019-06-08 00:00:00,6.27900000,6.31600000,5.93800000,6.09600000,731554.53500000,1559952000000
2019-06-09 00:00:00,6.09700000,6.18500000,5.70000000,5.82600000,649287.69700000,1560038400000
2019-06-10 00:00:00,5.82500000,6.08800000,5.73300000,6.08100000,831823.18200000,1560124800000
2019-06-11 00:00:00,6.07600000,6.17600000,5.75300000,5.94300000,561299.08700000,1560211200000
2019-06-12 00:00:00,5.94900000,6.26400000,5.85200000,6.12400000,801399.89800000,1560297600000
2019-06-13 00:00:00,6.12500000,6.50600000,6.02300000,6.26600000,785068.49800000,1560384000000
2019-06-14 00:00:00,6.26400000,6.28100000,5.87400000,6.22200000,586553.43700000,1560470400000
2019-06-15 00:00:00,6.22400000,6.26500000,6.10200000,6.16700000,373041.20900000,1560556800000
2019-06-16 00:00:00,6.16400000,6.73700000,6.11800000,6.69200000,609802.27400000,1560643200000
2019-06-17 00:00:00,6.68900000,7.10000000,6.45400000,7.00900000,945538.15100000,1560729600000
2019-06-18 00:00:00,7.01100000,7.04000000,6.47000000,6.57100000,509203.32000000,1560816000000
2019-06-19 00:00:00,6.58600000,6.84900000,6.55000000,6.62800000,388212.32600000,1560902400000
2019-06-20 00:00:00,6.62100000,6.63700000,6.28500000,6.47800000,406246.33400000,1560988800000
2019-06-21 00:00:00,6.47600000,6.58900000,6.33400000,6.52300000,380848.04000000,1561075200000
2019-06-22 00:00:00,6.51300000,6.91400000,6.41400000,6.75800000,666888.52200000,1561161600000
2019-06-23 00:00:00,6.76400000,7.19300000,6.71600000,6.83800000,639871.83000000,1561248000000
2019-06-24 00:00:00,6.83000000,6.84600000,6.54200000,6.66500000,385615.30400000,1561334400000
2019-06-25 00:00:00,6.67500000,6.74700000,6.47400000,6.58100000,467755.35100000,1561420800000
2019-06-26 00:00:00,6.57900000,6.84900000,6.15100000,6.35000000,740796.31500000,1561507200000
2019-06-27 00:00:00,6.35000000,6.41600000,5.36000000,5.55800000,1043714.48400000,1561593600000
2019-06-28 00:00:00,5.55200000,5.97000000,5.46400000,5.92800000,350835.39300000,1561680000000
2019-06-29 00:00:00,5.92800000,6.19800000,5.62600000,6.05800000,425212.71300000,1561766400000
2019-06-30 00:00:00,6.04700000,6.11700000,5.39500000,5.44300000,626818.11900000,1561852800000
2019-07-01 00:00:00,5.44300000,5.72000000,5.14300000,5.47500000,524258.53600000,1561939200000
2019-07-02 00:00:00,5.49300000,5.66600000,5.12300000,5.33700000,486100.50700000,1562025600000
2019-07-03 00:00:00,5.34100000,5.62000000,5.28800000,5.57400000,366656.84000000,1562112000000
2019-07-04 00:00:00,5.58400000,5.76600000,5.46500000,5.47800000,334401.17800000,1562198400000
2019-07-05 00:00:00,5.47800000,5.50100000,5.33000000,5.35300000,184141.25900000,1562284800000
2019-07-06 00:00:00,5.36800000,5.49000000,5.23500000,5.28800000,152778.18900000,1562371200000
2019-07-07 00:00:00,5.29900000,5.41300000,5.20000000,5.39800000,149143.97500000,1562457600000
2019-07-08 00:00:00,5.39900000,5.43500000,5.10000000,5.17500000,271671.93900000,1562544000000
2019-07-09 00:00:00,5.18500000,5.19600000,4.87000000,4.98400000,437356.72300000,1562630400000
2019-07-10 00:00:00,4.98400000,4.98500000,4.17500000,4.48300000,1167219.72900000,1562716800000
2019-07-11 00:00:00,4.48000000,4.65200000,4.05300000,4.35400000,537174.61200000,1562803200000
2019-07-12 00:00:00,4.34900000,4.60700000,4.26400000,4.52600000,446742.70100000,1562889600000
2019-07-13 00:00:00,4.52700000,4.53400000,4.12500000,4.26800000,267827.62700000,1562976000000
